Tier,RSC ID,Player Name,Team(s),Franchise(s),Conference,SBV,TS,GP,PWE,WP,W,L,P,SP,NP,G,A,Sv,S,S%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,P/G,SP/G,NP/G,G/G,A/G,Sv/G,S/G,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G
Elite,RSC001292,Flamethrowr,Cyclones,Storm,Solar,58.3,968,56,0.517,0.518,29,27,21527,13030,8497,61,32,68,193,31.60%,359.1,217.4,141.8,1.02,0.53,1.13,3.22,384.4,232.7,151.7,1.09,0.57,1.21,3.45,145,139,2.42,2.32,2.59,2.48
Elite,RSC006590,Linke._.,Onions,The Garden,Lunar,58.3,757,48,0.587,0.563,27,21,17259,9590,7669,36,25,65,149,24.20%,368.2,204.6,163.6,0.77,0.53,1.39,3.18,359.6,199.8,159.8,0.75,0.52,1.35,3.1,98,77,2.09,1.64,2.04,1.6
Elite,RSC005531,Shim_Sham,Pixel Picassos,Art Club,Solar,58.3,956,60,0.608,0.65,39,21,23010,12790,10220,42,28,109,174,24.10%,388.7,216.0,172.6,0.71,0.47,1.84,2.94,383.5,213.2,170.3,0.7,0.47,1.82,2.9,133,99,2.25,1.67,2.22,1.65
Elite,RSC000021,Tyty,Anglers,The Abyss,Lunar,58.2,637,39,0.42,0.333,13,26,15662,8270,7392,29,19,67,107,27.10%,397.0,209.7,187.4,0.74,0.48,1.7,2.71,401.6,212.1,189.5,0.74,0.49,1.72,2.74,76,94,1.93,2.38,1.95,2.41
Elite,RSC007066,Nyrome11,Onions,The Garden,Lunar,57.9,976,63,0.538,0.524,33,30,23236,12370,10866,40,36,98,167,24.00%,384.5,204.7,179.8,0.66,0.6,1.62,2.76,368.8,196.3,172.5,0.63,0.57,1.56,2.65,120,108,1.99,1.79,1.9,1.71
Elite,RSC004717,Slain.,Ghastly Goombahs,The Syndicate,Lunar,57.6,962,58,0.599,0.534,31,27,22875,13740,9135,57,36,94,154,37.00%,384.0,230.6,153.3,0.96,0.6,1.58,2.59,394.4,236.9,157.5,0.98,0.62,1.62,2.66,171,133,2.87,2.23,2.95,2.29
Elite,RSC000579,Crypt_Rl,"Sloths
Cotija Cartel","The Jungle
Cheese Guild",Solar,57.4,420,25,0.413,0.4,10,15,10771,5960,4811,22,9,53,66,33.30%,414.1,229.2,185.0,0.85,0.35,2.04,2.54,430.8,238.4,192.4,0.88,0.36,2.12,2.64,50,63,1.92,2.42,2.0,2.52
Elite,RSC000867,Ritter,Widows,Eight Legged Freaks,Lunar,57.4,862,54,0.544,0.5,27,27,20461,11220,9241,41,30,83,147,27.90%,383.3,210.2,173.1,0.77,0.56,1.55,2.75,378.9,207.8,171.1,0.76,0.56,1.54,2.72,117,104,2.19,1.95,2.17,1.93
Elite,RSC004874,Krueger_02,Chefs Kiss,The Bakery,Solar,56.6,815,56,0.565,0.5,28,28,19396,10380,9016,35,28,82,138,25.40%,384.3,205.7,178.6,0.69,0.55,1.62,2.73,346.4,185.4,161.0,0.63,0.5,1.46,2.46,105,88,2.08,1.74,1.88,1.57
Elite,RSC004212,Glitch;,Uranus,The Nexus,Solar,56.6,766,47,0.55,0.596,28,19,17168,9630,7538,37,34,58,133,27.80%,361.9,203.0,158.9,0.78,0.72,1.22,2.8,365.3,204.9,160.4,0.79,0.72,1.23,2.83,114,100,2.4,2.11,2.43,2.13
Elite,RSC005741,Rinuku,Suris,The Herd,Lunar,56.2,66,4,0.5,0.5,2,2,1394,780,614,3,3,4,13,23.10%,341.1,190.8,150.2,0.73,0.73,0.98,3.18,348.5,195.0,153.5,0.75,0.75,1.0,3.25,11,11,2.69,2.69,2.75,2.75
Elite,RSC006637,Nekodah,Dumbsters,Maste Wanagement,Solar,56.0,859,53,0.566,0.585,31,22,20008,11080,8928,46,31,70,143,32.20%,376.1,208.3,167.8,0.86,0.58,1.32,2.69,377.5,209.1,168.5,0.87,0.58,1.32,2.7,133,112,2.5,2.11,2.51,2.11
Elite,RSC002425,Kourses,Uranus,The Nexus,Solar,55.7,234,14,0.535,0.429,6,8,5715,3040,2675,7,10,30,34,20.60%,394.4,209.8,184.6,0.48,0.69,2.07,2.35,408.2,217.1,191.1,0.5,0.71,2.14,2.43,35,32,2.42,2.21,2.5,2.29
Elite,RSC002178,Bird,Chefs Kiss,The Bakery,Solar,55.3,736,51,0.552,0.51,26,25,17295,9220,8075,33,26,68,122,27.00%,379.5,202.3,177.2,0.72,0.57,1.49,2.68,339.1,180.8,158.3,0.65,0.51,1.33,2.39,99,86,2.17,1.89,1.94,1.69
Elite,RSC004734,Siiderij23,"Anglers
Onions","The Abyss
The Garden",Lunar,54.7,101,7,0.368,0.429,3,4,2157,1050,1107,4,4,5,20,20.00%,344.9,167.9,177.0,0.64,0.64,0.8,3.2,308.1,150.0,158.1,0.57,0.57,0.71,2.86,12,17,1.92,2.72,1.71,2.43
Elite,RSC006043,.Pass,Knights,The Sovereign,Lunar,54.4,12,1,0.262,0.0,0,1,288,130,158,0,0,2,3,0.00%,387.6,174.9,212.6,0.0,0.0,2.69,4.04,288.0,130.0,158.0,0.0,0.0,2.0,3.0,1,2,1.35,2.69,1.0,2.0
Elite,RSC006703,Dangleeballs,Dumbsters,Maste Wanagement,Solar,53.8,823,50,0.55,0.56,28,22,18764,10490,8274,46,23,65,149,30.90%,368.2,205.8,162.3,0.9,0.45,1.28,2.92,375.3,209.8,165.5,0.92,0.46,1.3,2.98,123,108,2.41,2.12,2.46,2.16
Elite,RSC006649,Morgan,Cotija Cartel,Cheese Guild,Solar,53.7,141,8,0.482,0.375,3,5,3175,1880,1295,7,6,13,23,30.40%,363.6,215.3,148.3,0.8,0.69,1.49,2.63,396.9,235.0,161.9,0.88,0.75,1.63,2.88,21,22,2.41,2.52,2.63,2.75
Elite,RSC000016,Beans,Santa Muerte,The Gods,Solar,53.5,667,44,0.457,0.455,20,24,16283,8710,7573,22,25,86,96,22.90%,394.2,210.9,183.3,0.53,0.61,2.08,2.32,370.1,198.0,172.1,0.5,0.57,1.95,2.18,82,92,1.99,2.23,1.86,2.09
Elite,RSC003263,Nine,Suris,The Herd,Lunar,53.2,649,43,0.488,0.512,22,21,15134,8930,6204,30,24,74,103,29.10%,376.6,222.2,154.4,0.75,0.6,1.84,2.56,352.0,207.7,144.3,0.7,0.56,1.72,2.4,99,102,2.46,2.54,2.3,2.37
Elite,RSC006405,Lil Panda,Great Whites,Shark Attack,Lunar,52.6,989,59,0.544,0.627,37,22,22815,13460,9355,49,32,106,166,29.50%,372.5,219.8,152.8,0.8,0.52,1.73,2.71,386.7,228.1,158.6,0.83,0.54,1.8,2.81,136,121,2.22,1.98,2.31,2.05
Elite,RSC006813,Nero,Sauntering Slugs,Speed Demons,Lunar,52.6,655,42,0.418,0.452,19,23,14531,7780,6751,25,27,56,113,22.10%,358.3,191.8,166.4,0.62,0.67,1.38,2.79,346.0,185.2,160.7,0.6,0.64,1.33,2.69,84,104,2.07,2.56,2.0,2.48
Elite,RSC006751,Cl0Wdy.,Ravioli Rangers,Italian Battalion,Lunar,52.5,1023,64,0.564,0.594,38,26,23732,13420,10312,54,22,101,187,28.90%,374.6,211.8,162.8,0.85,0.35,1.59,2.95,370.8,209.7,161.1,0.84,0.34,1.58,2.92,131,110,2.07,1.74,2.05,1.72
Elite,RSC003704,Stimeey99,Sauntering Slugs,Speed Demons,Lunar,52.2,826,52,0.41,0.442,23,29,18444,9880,8564,34,36,67,133,25.60%,360.6,193.2,167.4,0.66,0.7,1.31,2.6,354.7,190.0,164.7,0.65,0.69,1.29,2.56,113,142,2.21,2.78,2.17,2.73
Elite,RSC005065,Acp.,Desolation,Event Horizon,Solar,52.1,1002,64,0.565,0.563,36,28,22501,12220,10281,40,45,88,157,25.50%,362.6,196.9,165.7,0.64,0.73,1.42,2.53,351.6,190.9,160.6,0.63,0.7,1.38,2.45,146,123,2.35,1.98,2.28,1.92
Elite,RSC003143,Dank._.,Sloths,The Jungle,Solar,52.0,836,51,0.387,0.431,22,29,19686,11330,8356,44,22,89,138,31.90%,380.3,218.9,161.4,0.85,0.42,1.72,2.67,386.0,222.2,163.8,0.86,0.43,1.75,2.71,106,142,2.05,2.74,2.08,2.78
Elite,RSC003928,Trevey.,Wendigos,The Forest,Solar,51.8,478,29,0.418,0.379,11,18,10153,5540,4613,20,12,38,104,19.20%,343.0,187.2,155.8,0.68,0.41,1.28,3.51,350.1,191.0,159.1,0.69,0.41,1.31,3.59,52,65,1.76,2.2,1.79,2.24
Elite,RSC003168,Mykopolis,Wrath,Seven Deadly Sins,Lunar,51.6,303,17,0.509,0.529,9,8,6503,4140,2363,21,8,21,59,35.60%,346.6,220.6,125.9,1.12,0.43,1.12,3.14,382.5,243.5,139.0,1.24,0.47,1.24,3.47,45,44,2.4,2.35,2.65,2.59
Elite,RSC003709,Dlnaod.,Uranus,The Nexus,Solar,51.5,1055,64,0.559,0.594,38,26,24596,14200,10396,60,32,99,165,36.40%,376.5,217.4,159.1,0.92,0.49,1.52,2.53,384.3,221.9,162.4,0.94,0.5,1.55,2.58,154,132,2.36,2.02,2.41,2.06
Elite,RSC000438,Limon,Menthol,Minty Fresh,Solar,51.4,251,15,0.576,0.533,8,7,5439,2990,2449,10,13,19,39,25.60%,349.9,192.4,157.6,0.64,0.84,1.22,2.51,362.6,199.3,163.3,0.67,0.87,1.27,2.6,39,32,2.51,2.06,2.6,2.13
Elite,RSC000923,Stemantics,Dumbsters,Maste Wanagement,Solar,51.2,607,35,0.528,0.6,21,14,12574,7430,5144,26,25,48,118,22.00%,334.5,197.7,136.9,0.69,0.67,1.28,3.14,359.3,212.3,147.0,0.74,0.71,1.37,3.37,85,79,2.26,2.1,2.43,2.26
Elite,RSC006459,Daylon,Demons,The Monster Mash,Lunar,50.8,1110,64,0.543,0.563,36,28,25487,14860,10627,58,44,105,161,36.00%,370.8,216.2,154.6,0.84,0.64,1.53,2.34,398.2,232.2,166.0,0.91,0.69,1.64,2.52,174,156,2.53,2.27,2.72,2.44
Elite,RSC000287,Cookie :>,Sauntering Slugs,Speed Demons,Lunar,50.8,608,37,0.504,0.568,21,16,13658,8130,5528,34,19,55,103,33.00%,362.8,215.9,146.8,0.9,0.5,1.46,2.74,369.1,219.7,149.4,0.92,0.51,1.49,2.78,96,95,2.55,2.52,2.59,2.57
Elite,RSC006952,Nave!,Thunder,Electric Mayhem,Lunar,50.7,1087,64,0.432,0.531,34,30,23186,12750,10436,50,43,73,195,25.60%,344.5,189.4,155.0,0.74,0.64,1.08,2.9,362.3,199.2,163.1,0.78,0.67,1.14,3.05,138,165,2.05,2.45,2.16,2.58
Elite,RSC000344,Mezmer,"Cotija Cartel
Ghastly Goombahs","Cheese Guild
The Syndicate",Lunar,50.4,428,28,0.345,0.25,7,21,9224,5090,4134,20,17,30,74,27.00%,348.0,192.0,156.0,0.75,0.64,1.13,2.79,329.4,181.8,147.6,0.71,0.61,1.07,2.64,55,82,2.08,3.09,1.96,2.93
Elite,RSC007034,Asumarl,Suris,The Herd,Lunar,50.3,605,40,0.542,0.625,25,15,13328,7620,5708,33,26,42,92,35.90%,355.8,203.4,152.4,0.88,0.69,1.12,2.46,333.2,190.5,142.7,0.83,0.65,1.05,2.3,99,89,2.64,2.38,2.48,2.23
Elite,RSC000508,Bender_Escobar,Geeky Ghouls,Ghoul School,Solar,50.1,610,38,0.346,0.316,12,26,14188,8260,5928,31,13,69,106,29.20%,375.6,218.7,156.9,0.82,0.34,1.83,2.81,373.4,217.4,156.0,0.82,0.34,1.82,2.79,66,100,1.75,2.65,1.74,2.63
Elite,RSC003167,Kenny,Chefs Kiss,The Bakery,Solar,50.0,881,60,0.534,0.483,29,31,20550,11140,9410,35,30,96,134,26.10%,376.7,204.2,172.5,0.64,0.55,1.76,2.46,342.5,185.7,156.8,0.58,0.5,1.6,2.23,114,104,2.09,1.91,1.9,1.73
Elite,RSC005634,Zuleta,Wheelchairs,The Quad Dynasty,Solar,49.5,700,40,0.575,0.575,23,17,16086,9570,6516,34,24,78,107,31.80%,371.1,220.8,150.3,0.78,0.55,1.8,2.47,402.2,239.3,162.9,0.85,0.6,1.95,2.68,107,88,2.47,2.03,2.68,2.2
Elite,RSC005375,Ay G.,Fire,The Elements,Solar,49.4,1007,64,0.384,0.344,22,42,22375,12080,10295,44,35,85,168,26.20%,358.8,193.7,165.1,0.71,0.56,1.36,2.69,349.6,188.8,160.9,0.69,0.55,1.33,2.63,128,173,2.05,2.77,2.0,2.7
Elite,RSC003721,Kyurmex.,Wrath,Seven Deadly Sins,Lunar,49.3,664,39,0.587,0.59,23,16,14025,8810,5215,40,25,48,116,34.50%,341.1,214.3,126.8,0.97,0.61,1.17,2.82,359.6,225.9,133.7,1.03,0.64,1.23,2.97,117,94,2.85,2.29,3.0,2.41
Elite,RSC000203,Frostybrew,Demons,The Monster Mash,Lunar,49.0,759,44,0.562,0.591,26,18,16274,9530,6744,42,31,51,123,34.10%,346.2,202.8,143.5,0.89,0.66,1.09,2.62,369.9,216.6,153.3,0.95,0.7,1.16,2.8,122,104,2.6,2.21,2.77,2.36
Elite,RSC006861,Bangerang,Uranus,The Nexus,Solar,48.9,274,16,0.62,0.625,10,6,5187,3060,2127,11,11,16,61,18.00%,305.7,180.3,125.4,0.65,0.65,0.94,3.6,324.2,191.3,132.9,0.69,0.69,1.0,3.81,44,32,2.59,1.89,2.75,2.0
Elite,RSC004630,Supe,Widows,Eight Legged Freaks,Lunar,48.7,650,38,0.505,0.447,17,21,14261,7390,6871,22,20,60,119,18.50%,354.3,183.6,170.7,0.55,0.5,1.49,2.96,375.3,194.5,180.8,0.58,0.53,1.58,3.13,77,76,1.91,1.89,2.03,2.0
Elite,RSC004630,Supe,Widows,Eight Legged Freaks,Lunar,48.7,650,38,0.505,0.447,17,21,14261,7390,6871,22,20,60,119,18.50%,354.3,183.6,170.7,0.55,0.5,1.49,2.96,375.3,194.5,180.8,0.58,0.53,1.58,3.13,77,76,1.91,1.89,2.03,2.0
Elite,RSC000551,Gekkos0Lid,Ravioli Rangers,Italian Battalion,Lunar,48.6,912,56,0.559,0.589,33,23,21992,11380,10612,32,25,112,133,24.10%,389.4,201.5,187.9,0.57,0.44,1.98,2.36,392.7,203.2,189.5,0.57,0.45,2.0,2.38,113,96,2.0,1.7,2.02,1.71
Elite,RSC005899,Djretirementhome,Ravioli Rangers,Italian Battalion,Lunar,48.4,1023,64,0.564,0.594,38,26,22125,11930,10195,39,35,89,183,21.30%,349.3,188.3,160.9,0.62,0.55,1.4,2.89,345.7,186.4,159.3,0.61,0.55,1.39,2.86,131,110,2.07,1.74,2.05,1.72
Elite,RSC000314,Yoza,Desolation,Event Horizon,Solar,48.4,1002,64,0.565,0.563,36,28,22582,12910,9672,53,30,90,161,32.90%,363.9,208.1,155.9,0.85,0.48,1.45,2.59,352.8,201.7,151.1,0.83,0.47,1.41,2.52,146,123,2.35,1.98,2.28,1.92
Elite,RSC002077,Latte,Suris,The Herd,Lunar,48.0,67,4,0.762,1.0,4,0,1408,780,628,3,2,5,13,23.10%,339.4,188.0,151.4,0.72,0.48,1.21,3.13,352.0,195.0,157.0,0.75,0.5,1.25,3.25,11,5,2.65,1.21,2.75,1.25
Elite,RSC001986,Colinn,"Gelato
Wendigos","Fifty-Fifty Pizzeria
The Forest",Solar,47.4,767,44,0.436,0.386,17,27,17260,10090,7170,36,23,82,124,29.00%,363.4,212.4,151.0,0.76,0.48,1.73,2.61,392.3,229.3,163.0,0.82,0.52,1.86,2.82,91,108,1.92,2.27,2.07,2.45
Elite,RSC001703,Spoopy Ougi,"Fire
Dumbsters
Wendigos","The Elements
Maste Wanagement
The Forest",Solar,47.2,269,17,0.447,0.471,8,9,6193,3750,2443,14,8,31,40,35.00%,371.8,225.1,146.7,0.84,0.48,1.86,2.4,364.3,220.6,143.7,0.82,0.47,1.82,2.35,33,38,1.98,2.28,1.94,2.24
Elite,RSC006983,Ctnivlac,Gelato,Fifty-Fifty Pizzeria,Lunar,46.3,54,4,0.256,0.25,1,3,1135,510,625,1,4,3,6,16.70%,339.4,152.5,186.9,0.3,1.2,0.9,1.79,283.8,127.5,156.3,0.25,1.0,0.75,1.5,5,10,1.5,2.99,1.25,2.5
Elite,RSC004910,Seefoo,Knights,The Sovereign,Lunar,46.1,438,31,0.456,0.452,14,17,9523,5330,4193,20,14,38,73,27.40%,351.1,196.5,154.6,0.74,0.52,1.4,2.69,307.2,171.9,135.3,0.65,0.45,1.23,2.35,58,65,2.14,2.4,1.87,2.1
Elite,RSC005657,Thereal.Potato,Chefs Kiss,The Bakery,Solar,45.4,277,19,0.394,0.368,7,12,6256,3450,2806,13,4,29,50,26.00%,364.7,201.1,163.6,0.76,0.23,1.69,2.91,329.3,181.6,147.7,0.68,0.21,1.53,2.63,30,40,1.75,2.33,1.58,2.11
Elite,RSC003055,Lad,Sauntering Slugs,Speed Demons,Lunar,44.5,929,57,0.408,0.421,24,33,20866,12350,8516,48,26,97,140,34.30%,362.7,214.7,148.0,0.83,0.45,1.69,2.43,366.1,216.7,149.4,0.84,0.46,1.7,2.46,129,163,2.24,2.83,2.26,2.86
Elite,RSC005768,Naro,"Cyclones
Ghastly Goombahs","Storm
The Syndicate",Solar,44.2,677,40,0.453,0.425,17,23,14756,8310,6446,32,19,61,111,28.80%,352.0,198.2,153.8,0.76,0.45,1.46,2.65,368.9,207.8,161.2,0.8,0.48,1.53,2.78,94,106,2.24,2.53,2.35,2.65
Elite,RSC006474,Flashs,Uranus,The Nexus,Solar,43.8,64,4,0.632,0.5,2,2,1409,790,619,4,2,4,9,44.40%,355.5,199.3,156.2,1.01,0.5,1.01,2.27,352.3,197.5,154.8,1.0,0.5,1.0,2.25,10,7,2.52,1.77,2.5,1.75
Elite,RSC006395,Gizmo,Azathoth,The Mythos,Lunar,43.3,642,40,0.565,0.6,24,16,13121,7550,5571,29,31,43,95,30.50%,330.0,189.9,140.1,0.73,0.78,1.08,2.39,328.0,188.8,139.3,0.73,0.78,1.08,2.38,114,97,2.87,2.44,2.85,2.43
Elite,RSC006724,Spiral-Paradoxx,"Knights
Anglers","The Sovereign
The Abyss",Lunar,42.7,753,47,0.376,0.298,14,33,16725,9730,6995,36,16,82,123,29.30%,358.7,208.7,150.0,0.77,0.34,1.76,2.64,355.9,207.0,148.8,0.77,0.34,1.74,2.62,80,112,1.72,2.4,1.7,2.38
Elite,RSC006945,Nuummite,Wrath,Seven Deadly Sins,Lunar,42.7,950,56,0.554,0.536,30,26,19910,11680,8230,48,32,75,153,31.40%,338.4,198.5,139.9,0.82,0.54,1.27,2.6,355.5,208.6,147.0,0.86,0.57,1.34,2.73,157,137,2.67,2.33,2.8,2.45
Elite,RSC005374,A Calm Panda,Widows,Eight Legged Freaks,Lunar,42.4,769,47,0.504,0.426,20,27,16575,9040,7535,36,26,60,114,31.60%,348.1,189.8,158.2,0.76,0.55,1.26,2.39,352.7,192.3,160.3,0.77,0.55,1.28,2.43,95,94,1.99,1.97,2.02,2.0
Elite,RSC006989,Flare 1109,Onions,The Garden,Lunar,41.5,976,63,0.538,0.524,33,30,20216,10490,9726,37,27,74,174,21.30%,334.5,173.6,160.9,0.61,0.45,1.22,2.88,320.9,166.5,154.4,0.59,0.43,1.17,2.76,120,108,1.99,1.79,1.9,1.71
Elite,RSC005373,Dvorl.Ttv,Azathoth,The Mythos,Lunar,40.8,552,32,0.47,0.5,16,16,12050,7000,5050,29,13,52,85,34.10%,352.5,204.8,147.7,0.85,0.38,1.52,2.49,376.6,218.8,157.8,0.91,0.41,1.63,2.66,74,80,2.16,2.34,2.31,2.5
Elite,RSC006218,Stingray,Cyclones,Storm,Solar,40.0,530,32,0.505,0.5,16,16,11651,6400,5251,17,20,60,70,24.30%,355.0,195.0,160.0,0.52,0.61,1.83,2.13,364.1,200.0,164.1,0.53,0.63,1.88,2.19,74,73,2.25,2.22,2.31,2.28
Elite,RSC005777,Aqua3129,Fire,The Elements,Solar,40.0,77,4,0.307,0.25,1,3,1649,1030,619,4,4,7,8,50.00%,345.8,216.0,129.8,0.84,0.84,1.47,1.68,412.3,257.5,154.8,1.0,1.0,1.75,2.0,9,15,1.89,3.15,2.25,3.75
Elite,RSC005434,Blaster50,Wheelchairs,The Quad Dynasty,Solar,39.8,1087,63,0.521,0.492,31,32,23130,12890,10240,42,33,107,169,24.90%,343.6,191.5,152.1,0.62,0.49,1.59,2.51,367.1,204.6,162.5,0.67,0.52,1.7,2.68,152,144,2.26,2.14,2.41,2.29
Elite,RSC005274,King.,"Orcas
Gelato","Whale Defense
Fifty-Fifty Pizzeria",Lunar,39.8,665,42,0.323,0.286,12,30,13570,7470,6100,24,27,54,102,23.50%,329.5,181.4,148.1,0.58,0.66,1.31,2.48,323.1,177.9,145.2,0.57,0.64,1.29,2.43,74,119,1.8,2.89,1.76,2.83
Elite,RSC000774,Earth,Thunder,Electric Mayhem,Lunar,39.8,963,56,0.425,0.518,29,27,20505,11910,8595,47,28,87,146,32.20%,343.8,199.7,144.1,0.79,0.47,1.46,2.45,366.2,212.7,153.5,0.84,0.5,1.55,2.61,120,146,2.01,2.45,2.14,2.61
Elite,RSC005872,Ditto,Thunder,Electric Mayhem,Lunar,39.4,771,44,0.45,0.568,25,19,16942,9910,7032,25,24,102,111,22.50%,354.9,207.6,147.3,0.52,0.5,2.14,2.32,385.0,225.2,159.8,0.57,0.55,2.32,2.52,101,115,2.12,2.41,2.3,2.61
Elite,RSC003360,Flossy,Teddy Bears,The Bear Den,Lunar,39.2,953,59,0.418,0.407,24,35,19685,11260,8425,36,30,92,156,23.10%,333.6,190.8,142.8,0.61,0.51,1.56,2.64,333.6,190.8,142.8,0.61,0.51,1.56,2.64,115,143,1.95,2.42,1.95,2.42
Elite,RSC006478,Wontay,Ravioli Rangers,Italian Battalion,Lunar,38.8,111,8,0.596,0.625,5,3,2632,1460,1172,6,3,12,11,54.50%,382.9,212.4,170.5,0.87,0.44,1.75,1.6,329.0,182.5,146.5,0.75,0.38,1.5,1.38,18,14,2.62,2.04,2.25,1.75
Elite,RSC000437,Lonely,Santa Muerte,The Gods,Solar,38.8,521,35,0.358,0.371,13,22,11113,5670,5443,18,19,44,72,25.00%,344.5,175.7,168.7,0.56,0.59,1.36,2.23,317.5,162.0,155.5,0.51,0.54,1.26,2.06,58,85,1.8,2.63,1.66,2.43
Elite,RSC004066,Dimez,Geeky Ghouls,Ghoul School,Solar,38.4,620,42,0.27,0.214,9,33,13858,7200,6658,21,14,70,90,23.30%,360.9,187.5,173.4,0.55,0.36,1.82,2.34,330.0,171.4,158.5,0.5,0.33,1.67,2.14,61,116,1.59,3.02,1.45,2.76
Elite,RSC000617,Dav,Menthol,Minty Fresh,Solar,38.1,893,58,0.551,0.569,33,25,17069,8790,8279,29,36,51,154,18.80%,308.7,159.0,149.7,0.52,0.65,0.92,2.78,294.3,151.6,142.7,0.5,0.62,0.88,2.66,126,110,2.28,1.99,2.17,1.9
Elite,RSC003427,(P|F)Ineapple,Onions,The Garden,Lunar,37.7,178,12,0.465,0.5,6,6,3853,1970,1883,7,4,16,27,25.90%,349.6,178.7,170.8,0.64,0.36,1.45,2.45,321.1,164.2,156.9,0.58,0.33,1.33,2.25,20,22,1.81,2.0,1.67,1.83
Elite,RSC007073,Staticpipee,Teddy Bears,The Bear Den,Lunar,37.4,330,19,0.271,0.211,4,15,6647,3920,2727,15,6,30,62,24.20%,325.3,191.8,133.4,0.73,0.29,1.47,3.03,349.8,206.3,143.5,0.79,0.32,1.58,3.26,36,67,1.76,3.28,1.89,3.53
Elite,RSC000235,Zck,Sloths,The Jungle,Solar,37.2,934,58,0.383,0.431,25,33,19403,10940,8463,38,30,85,139,27.30%,335.5,189.1,146.3,0.66,0.52,1.47,2.4,334.5,188.6,145.9,0.66,0.52,1.47,2.4,118,160,2.04,2.77,2.03,2.76
Elite,RSC004290,Lilia,Wendigos,The Forest,Solar,36.8,68,4,0.365,0.5,2,2,1282,840,442,3,4,5,9,33.30%,304.4,199.5,105.0,0.71,0.95,1.19,2.14,320.5,210.0,110.5,0.75,1.0,1.25,2.25,10,14,2.37,3.32,2.5,3.5
Elite,RSC004290,Lilia,Wendigos,The Forest,Solar,36.8,68,4,0.365,0.5,2,2,1282,840,442,3,4,5,9,33.30%,304.4,199.5,105.0,0.71,0.95,1.19,2.14,320.5,210.0,110.5,0.75,1.0,1.25,2.25,10,14,2.37,3.32,2.5,3.5
Elite,RSC005543,Null.Gamer,"Midnight
Fire","The Shadows
The Elements",Solar,36.6,481,30,0.422,0.433,13,17,10494,5820,4674,20,12,51,67,29.90%,352.3,195.4,156.9,0.67,0.4,1.71,2.25,349.8,194.0,155.8,0.67,0.4,1.7,2.23,62,76,2.08,2.55,2.07,2.53
Elite,RSC004663,Satella.,Cyclones,Storm,Solar,36.0,215,11,0.619,0.727,8,3,4301,2570,1731,9,8,19,32,28.10%,323.0,193.0,130.0,0.68,0.6,1.43,2.4,391.0,233.6,157.4,0.82,0.73,1.73,2.91,38,28,2.85,2.1,3.45,2.55
Elite,RSC006173,Racer,"Summoned
Widows","Destined
Eight Legged Freaks",Solar,35.2,334,20,0.627,0.6,12,8,6957,3970,2987,15,10,30,47,31.90%,336.4,191.9,144.4,0.73,0.48,1.45,2.27,347.9,198.5,149.4,0.75,0.5,1.5,2.35,52,37,2.51,1.79,2.6,1.85
Elite,RSC001848,"Peeg :>, Lol.",Gelato,Fifty-Fifty Pizzeria,Lunar,35.1,63,4,0.586,0.5,2,2,1027,520,507,0,4,4,12,0.00%,263.2,133.3,130.0,0.0,1.03,1.03,3.08,256.8,130.0,126.8,0.0,1.0,1.0,3.0,10,8,2.56,2.05,2.5,2.0
Elite,RSC006913,Yung_Almighty12,"Cotija Cartel
Summoned","Cheese Guild
Destined",Solar,35.1,221,14,0.44,0.286,4,10,4302,2080,2222,6,7,15,38,15.80%,314.4,152.0,162.4,0.44,0.51,1.1,2.78,307.3,148.6,158.7,0.43,0.5,1.07,2.71,22,26,1.61,1.9,1.57,1.86
Elite,RSC005522,Diviniation,"Pixel Picassos
Gelato","Art Club
Fifty-Fifty Pizzeria",Lunar,35.0,395,25,0.38,0.32,8,17,9228,5100,4128,12,9,60,45,26.70%,377.3,208.5,168.8,0.49,0.37,2.45,1.84,369.1,204.0,165.1,0.48,0.36,2.4,1.8,41,57,1.68,2.33,1.64,2.28
Elite,RSC006365,Duckyrl.,"Wendigos
Cotija Cartel","The Forest
Cheese Guild",Solar,35.0,379,21,0.397,0.429,9,12,7362,4350,3012,16,11,31,65,24.60%,313.7,185.3,128.3,0.68,0.47,1.32,2.77,350.6,207.1,143.4,0.76,0.52,1.48,3.1,49,64,2.09,2.73,2.33,3.05
Elite,RSC005515,Barontac0,Midnight,The Shadows,Solar,34.8,406,27,0.605,0.593,16,11,8149,4210,3939,12,17,32,56,21.40%,324.1,167.5,156.7,0.48,0.68,1.27,2.23,301.8,155.9,145.9,0.44,0.63,1.19,2.07,61,46,2.43,1.83,2.26,1.7
Elite,RSC001612,Reverse Fridge,Anglers,The Abyss,Lunar,34.5,738,46,0.327,0.217,10,36,15173,8060,7113,25,24,66,106,23.60%,332.0,176.4,155.6,0.55,0.53,1.44,2.32,329.8,175.2,154.6,0.54,0.52,1.43,2.3,81,129,1.77,2.82,1.76,2.8
Elite,RSC002444,Blender,Gelato,Fifty-Fifty Pizzeria,Lunar,33.5,973,60,0.369,0.333,20,40,20439,10640,9799,38,21,87,144,26.40%,339.2,176.6,162.6,0.63,0.35,1.44,2.39,340.7,177.3,163.3,0.63,0.35,1.45,2.4,117,165,1.94,2.74,1.95,2.75
